[0.0668118810380237, 0.6, 0.5135775495322495, 0.5437684937443815]	0.0804 	0.0558 	0.0458 	0.0385 	0.0407 	0.0344 	0.0363 	0.0297 	0.0302 	0.0287 	
[0.001, 0.9, 0.26695743624521834, 0.5200171076059408]	0.3118 	0.2293 	0.1886 	0.1559 	0.1378 	0.1187 	0.1075 	0.0960 	0.0879 	0.0797 	
[0.010623764384079998, 0.6, 0.7, 0.6823235255384785]	0.3235 	0.1815 	0.1343 	0.1114 	0.0976 	0.0876 	0.0796 	0.0731 	0.0676 	0.0637 	
[0.043105137314163544, 0.8551284858795529, 0.2, 0.2]	0.0508 	0.0384 	0.0329 	0.0360 	0.0298 	0.0310 	0.0306 	0.0286 	0.0289 	0.0308 	
[0.0029240540477866715, 0.6414419079364702, 0.3154637501332786, 0.5870505884364575]	0.3623 	0.2754 	0.2290 	0.2017 	0.1755 	0.1570 	0.1428 	0.1277 	0.1161 	0.1081 	
[0.1, 0.81443502732814, 0.36842622242144973, 0.547266561731211]	0.0579 	0.0437 	0.0399 	0.0343 	0.0453 	0.0313 	0.0307 	0.0293 	0.0292 	0.0286 	
[0.08625274045132199, 0.6089450439267481, 0.5895227268501704, 0.4441335035543181]	0.0663 	0.0430 	0.0386 	0.0339 	0.0321 	0.0337 	0.0307 	0.0297 	0.0335 	0.0268 	
[0.001, 0.850122978749082, 0.31959192172260203, 0.5442073926876579]	0.3690 	0.2784 	0.2368 	0.2061 	0.1829 	0.1649 	0.1502 	0.1371 	0.1261 	0.1155 	
[0.039226084499498895, 0.6, 0.3044643835470375, 0.4730732989500406]	0.0914 	0.0587 	0.0508 	0.0413 	0.0402 	0.0358 	0.0334 	0.0336 	0.0306 	0.0295 	
[0.1, 0.6, 0.2, 0.7]	0.0700 	0.0515 	0.0466 	0.0422 	0.0359 	0.0343 	0.0336 	0.0308 	0.0301 	0.0303 	
[0.024328744417274402, 0.9, 0.2, 0.6026968164885048]	0.0650 	0.0525 	0.0423 	0.0354 	0.0371 	0.0331 	0.0341 	0.0371 	0.0304 	0.0306 	
[0.001, 0.8287976770642312, 0.6793543329746752, 0.7]	0.8656 	0.4862 	0.3622 	0.2934 	0.2475 	0.2137 	0.1903 	0.1708 	0.1582 	0.1461 	
[0.001, 0.7351215036127634, 0.3820832674583161, 0.5759163544714366]	0.5490 	0.3741 	0.3167 	0.2830 	0.2610 	0.2440 	0.2306 	0.2169 	0.2059 	0.1942 	
